e1,rel,n
/m/0135p7,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/0135xb,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/0136g9,/people/person/places_lived./people/place_lived/location,0
/m/0136g9,/people/person/profession,1
/m/0136jw,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/0136jw,/location/location/time_zones,1
/m/0136kr,/organization/organization/child./organization/organization_relationship/child,0
/m/0136p1,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0136p1,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0136p1,/people/person/profession,1
/m/0136pk,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0136pk,/music/artist/track_contributions./music/track_contribution/role,1
/m/0136pk,/people/person/profession,1
/m/013719,/education/educational_institution/school_type,1
/m/013719,/organization/organization/headquarters./location/mailing_address/state_province_region,1
/m/0137g1,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0137g1,/music/artist/track_contributions./music/track_contribution/role,0
/m/0137g1,/people/person/profession,1
/m/0137hn,/base/eating/practicer_of_diet/diet,1
/m/0137hn,/music/group_member/membership./music/group_membership/role,1
/m/0137hn,/people/person/places_lived./people/place_lived/location,0
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0137n0,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0137n0,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0137n0,/people/person/places_lived./people/place_lived/location,1
/m/0137n0,/people/person/profession,1
/m/013807,/education/educational_institution/school_type,1
/m/013807,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/013807,/education/educational_institution/students_graduates./education/education/student,0
/m/01385g,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/01385g,/film/actor/film./film/performance/film,0
/m/01385g,/people/person/gender,0
/m/01385g,/people/person/nationality,0
/m/01385g,/people/person/place_of_birth,0
/m/01385g,/people/person/places_lived./people/place_lived/location,0
/m/01385g,/people/person/profession,0
/m/01385g,/people/person/spouse_s./people/marriage/type_of_union,0
/m/01386_,/music/group_member/membership./music/group_membership/role,0
/m/01386_,/people/person/gender,1
/m/01386_,/people/person/profession,1
/m/01386_,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0138mv,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0138mv,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0138mv,/sports/sports_team/colors,0
/m/0138mv,/sports/sports_team/sport,0
/m/0138t4,/education/educational_institution/students_graduates./education/education/student,1
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,0
/m/0139q5,/film/actor/film./film/performance/film,1
/m/0139q5,/film/actor/film./film/performance/special_performance_type,1
/m/0139q5,/people/person/languages,1
/m/0139q5,/people/person/nationality,1
/m/013_gg,/common/topic/webpage./common/webpage/category,1
/m/013_vh,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/013_vh,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,1
/m/013_vh,/film/actor/film./film/performance/film,0
/m/013_vh,/people/person/nationality,1
/m/013_vh,/people/person/profession,1
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/013b6_,/people/ethnicity/languages_spoken,1
/m/013b6_,/people/ethnicity/people,0
/m/013bd1,/people/person/profession,1
/m/013bd1,/people/person/religion,1
/m/013bd1,/people/person/spouse_s./people/marriage/type_of_union,1
/m/013c6x,/common/topic/webpage./common/webpage/category,0
/m/013cr,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/013cr,/film/actor/film./film/performance/film,1
/m/013cr,/people/person/profession,0
/m/013cr,/people/person/spouse_s./people/marriage/type_of_union,1
/m/013crh,/common/topic/webpage./common/webpage/category,1
/m/013d7t,/location/location/time_zones,1
/m/013d_f,/location/location/time_zones,1
/m/013dy7,/common/topic/webpage./common/webpage/category,0
/m/013dy7,/location/hud_county_place/place,0
/m/013dy7,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,0
/m/013dy7,/location/location/time_zones,0
/m/013f1h,/common/topic/webpage./common/webpage/category,1
/m/013f1h,/location/location/time_zones,1
/m/013f9v,/location/hud_county_place/place,1
/m/013fn,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,0
/m/013fn,/common/topic/webpage./common/webpage/category,1
/m/013h1c,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/013hvr,/common/topic/webpage./common/webpage/category,1
/m/013hvr,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/013hvr,/location/location/time_zones,1
/m/013hxv,/base/biblioness/bibs_location/state,0
/m/013hxv,/sports/sports_team_location/teams,1
/m/013jz2,/location/hud_county_place/place,1
/m/013jz2,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/013kcv,/location/hud_county_place/place,1
/m/013kcv,/location/location/contains,1
/m/013kcv,/location/location/time_zones,1
/m/013km,/people/person/profession,0
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/013knm,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/013knm,/film/actor/film./film/performance/film,1
/m/013knm,/people/person/gender,1
/m/013knm,/people/person/religion,0
/m/013knm,/people/person/spouse_s./people/marriage/type_of_union,1
/m/013l6l,/location/hud_county_place/place,1
/m/013m43,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/013m4v,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/013mj_,/common/topic/webpage./common/webpage/category,1
/m/013mj_,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/013mtx,/common/topic/webpage./common/webpage/category,1
/m/013n0n,/base/biblioness/bibs_location/state,0
/m/013n0n,/location/location/time_zones,1
/m/013n60,/location/hud_county_place/place,1
/m/013nky,/education/educational_institution/colors,1
/m/013nky,/education/educational_institution/students_graduates./education/education/student,1
/m/013nws,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/013p59,/location/location/contains,0
/m/013pk3,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/013pk3,/film/actor/film./film/performance/film,0
/m/013pk3,/music/group_member/membership./music/group_membership/role,0
/m/013pk3,/people/person/profession,0
/m/013pp3,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/013pp3,/influence/influence_node/influenced_by,0
/m/013pp3,/people/person/gender,0
/m/013pp3,/people/person/nationality,0
/m/013pp3,/people/person/place_of_birth,0
/m/013pp3,/people/person/places_lived./people/place_lived/location,0
/m/013pp3,/people/person/profession,0
/m/013pp3,/people/person/religion,0
/m/013pp3,/people/person/spouse_s./people/marriage/spouse,0
/m/013pp3,/people/person/spouse_s./people/marriage/type_of_union,0
/m/013q07,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/013q07,/film/film/film_format,1
/m/013q07,/film/film/genre,1
/m/013q07,/film/film/language,0
/m/013q07,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/013q07,/film/film/produced_by,1
/m/013q07,/film/film/story_by,0
/m/013q07,/film/film/written_by,0
/m/013q0p,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/013q0p,/film/film/country,1
/m/013q0p,/film/film/genre,0
/m/013q0p,/film/film/language,1
/m/013q0p,/film/film/music,0
/m/013q0p,/film/film/produced_by,1
/m/013q0p,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/013q0p,/film/film/written_by,0
/m/013qvn,/people/deceased_person/place_of_burial,0
/m/013qvn,/people/person/profession,1
/m/013qvn,/people/person/religion,0
/m/013rds,/people/person/profession,0
/m/013rxq,/music/genre/artists,1
/m/013sg6,/film/actor/film./film/performance/film,0
/m/013sg6,/people/person/gender,1
/m/013sg6,/people/person/place_of_birth,0
/m/013sg6,/people/person/places_lived./people/place_lived/location,0
/m/013sg6,/people/person/religion,0
/m/013t9y,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/013t9y,/film/director/film,1
/m/013t9y,/people/person/gender,1
/m/013t9y,/people/person/nationality,0
/m/013t9y,/people/person/place_of_birth,0
/m/013t9y,/people/person/profession,1
/m/013tcv,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/013tcv,/people/person/gender,1
/m/013tcv,/people/person/nationality,0
/m/013tcv,/people/person/profession,1
/m/013tjc,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/013tjc,/common/topic/webpage./common/webpage/category,0
/m/013tjc,/film/actor/film./film/performance/film,0
/m/013tjc,/people/person/gender,0
/m/013tjc,/people/person/nationality,0
/m/013tjc,/people/person/places_lived./people/place_lived/location,0
/m/013tjc,/people/person/profession,0
/m/013tjc,/people/person/spouse_s./people/marriage/type_of_union,0
/m/013v5j,/common/topic/webpage./common/webpage/category,1
/m/013v5j,/people/person/profession,1
/m/013v5j,/people/person/sibling_s./people/sibling_relationship/sibling,0
/m/013v5j,/people/person/spouse_s./people/marriage/type_of_union,1
/m/013vdl,/film/actor/film./film/performance/film,0
/m/013vdl,/people/person/profession,0
/m/013w7j,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/013w7j,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,0
/m/013w7j,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/013w7j,/film/actor/film./film/performance/film,1
/m/013w7j,/people/person/places_lived./people/place_lived/location,1
/m/013w7j,/people/person/profession,1
/m/013w7j,/people/person/religion,0
/m/013x0b,/business/business_operation/industry,1
/m/013xh7,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/013xh7,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/013xrm,/people/ethnicity/languages_spoken,0
/m/013xrm,/people/ethnicity/people,0
/m/013y1f,/music/instrument/family,0
/m/013y1f,/music/instrument/instrumentalists,0
/m/013y1f,/music/performance_role/guest_performances./music/recording_contribution/performance_role,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/group,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,0
/m/013ybx,/film/actor/film./film/performance/special_performance_type,1
/m/013ybx,/people/person/religion,1
/m/013yq,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,1
/m/013yq,/common/topic/webpage./common/webpage/category,1
/m/013yq,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/013yq,/location/location/contains,0
/m/013yq,/sports/sports_team_location/teams,1
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/student,1
/m/013zs9,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/013zs9,/film/actor/film./film/performance/film,1
/m/013zs9,/people/person/profession,0
/m/013zs9,/people/person/spouse_s./people/marriage/type_of_union,1
/m/013zyw,/film/actor/film./film/performance/film,0
/m/013zyw,/film/director/film,0
/m/013zyw,/people/person/places_lived./people/place_lived/location,1
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,0
/m/0140g4,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,0
/m/0140g4,/film/film/language,1
/m/0140g4,/film/film/prequel,0
/m/0140g4,/film/film/produced_by,0
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0140t7,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0140t7,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,0
/m/0140t7,/common/topic/webpage./common/webpage/category,0
/m/0140t7,/film/actor/film./film/performance/film,0
/m/0140t7,/music/artist/contribution./music/recording_contribution/performance_role,0
/m/0140t7,/music/artist/origin,0
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,0
/m/0140t7,/music/group_member/membership./music/group_membership/group,0
/m/0140t7,/music/group_member/membership./music/group_membership/role,0
/m/0140t7,/people/person/gender,0
/m/0140t7,/people/person/languages,0
/m/0140t7,/people/person/nationality,0
/m/0140t7,/people/person/places_lived./people/place_lived/location,0
/m/0140t7,/people/person/profession,0
/m/0140t7,/people/person/spouse_s./people/marriage/type_of_union,0
/m/0141kz,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0141kz,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0141kz,/film/actor/film./film/performance/film,0
/m/0141kz,/people/person/gender,0
/m/0141kz,/people/person/nationality,0
/m/0141kz,/people/person/places_lived./people/place_lived/location,0
/m/0141kz,/people/person/profession,0
/m/0141kz,/people/person/spouse_s./people/marriage/type_of_union,0
/m/01423b,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,0
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,0
