e2,rel,n
/m/013nws,/location/location/contains,1
/m/013p59,/base/aareas/schema/administrative_area/administrative_parent,0
/m/013pk3,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/013pk3,/education/educational_institution/students_graduates./education/education/student,0
/m/013pp3,/award/award_category/winners./award/award_honor/award_winner,0
/m/013pp3,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/013pp3,/education/educational_degree/people_with_this_degree./education/education/student,0
/m/013pp3,/education/educational_institution/students_graduates./education/education/student,0
/m/013pp3,/education/field_of_study/students_majoring./education/education/student,0
/m/013pp3,/film/film/story_by,0
/m/013pp3,/influence/influence_node/influenced_by,0
/m/013pp3,/influence/influence_node/peers./influence/peer_relationship/peers,0
/m/013pp3,/people/ethnicity/people,0
/m/013pp3,/people/person/spouse_s./people/marriage/spouse,0
/m/013q07,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/013q07,/film/actor/film./film/performance/film,0
/m/013q07,/film/film_subject/films,0
/m/013q07,/film/special_film_performance_type/film_performance_type./film/performance/film,1
/m/013q07,/media_common/netflix_genre/titles,0
/m/013q0p,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/013q0p,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/013q0p,/film/actor/film./film/performance/film,0
/m/013q0p,/media_common/netflix_genre/titles,0
/m/013qvn,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,1
/m/013qvn,/influence/influence_node/influenced_by,1
/m/013rfk,/music/genre/artists,0
/m/013rfk,/music/performance_role/regular_performances./music/group_membership/group,0
/m/013rfk,/music/record_label/artist,1
/m/013sg6,/education/educational_institution/students_graduates./education/education/student,1
/m/013sg6,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/013t85,/location/location/contains,1
/m/013tcv,/award/award_category/winners./award/award_honor/award_winner,1
/m/013tcv,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/013tjc,/award/award_category/winners./award/award_honor/award_winner,0
/m/013tjc,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/013tjc,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,0
/m/013tjc,/education/educational_institution/students_graduates./education/education/student,0
/m/013tjc,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/013tjc,/influence/influence_node/influenced_by,0
/m/013tjc,/people/ethnicity/people,0
/m/013v5j,/music/record_label/artist,0
/m/013v5j,/people/person/sibling_s./people/sibling_relationship/sibling,0
/m/013v5j,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/013w2r,/music/genre/artists,0
/m/013w2r,/music/performance_role/regular_performances./music/group_membership/group,0
/m/013w7j,/award/award_category/winners./award/award_honor/award_winner,1
/m/013w7j,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,0
/m/013w7j,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,1
/m/013w7j,/education/educational_institution/students_graduates./education/education/student,1
/m/013w8y,/music/genre/artists,1
/m/013w8y,/music/group_member/membership./music/group_membership/group,1
/m/013w8y,/music/performance_role/regular_performances./music/group_membership/group,0
/m/013w8y,/music/record_label/artist,1
/m/013wf1,/people/person/places_lived./people/place_lived/location,0
/m/013xh7,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/013y1f,/music/artist/contribution./music/recording_contribution/performance_role,0
/m/013y1f,/music/artist/track_contributions./music/track_contribution/role,0
/m/013y1f,/music/group_member/membership./music/group_membership/role,0
/m/013y1f,/music/performance_role/guest_performances./music/recording_contribution/performance_role,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,0
/m/013yq,/film/film/featured_film_locations,1
/m/013yq,/organization/organization/headquarters./location/mailing_address/citytown,0
/m/013yq,/people/deceased_person/place_of_death,1
/m/013yq,/people/person/place_of_birth,0
/m/013yq,/people/person/places_lived./people/place_lived/location,0
/m/013yq,/time/event/locations,0
/m/013zs9,/education/educational_institution/students_graduates./education/education/student,1
/m/013zyw,/film/film/written_by,0
/m/01400v,/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,1
/m/01400v,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,0
/m/0140g4,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,0
/m/0140g4,/film/actor/film./film/performance/film,1
/m/0140t7,/award/award_category/winners./award/award_honor/award_winner,0
/m/0140t7,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0140t7,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0140t7,/broadcast/content/artist,0
/m/0140t7,/music/genre/artists,0
/m/0140t7,/music/instrument/instrumentalists,0
/m/0140t7,/music/record_label/artist,0
/m/0140t7,/people/ethnicity/people,0
/m/0141kz,/award/award_category/winners./award/award_honor/award_winner,0
/m/0141kz,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0141kz,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0141kz,/people/ethnicity/people,0
/m/0141kz,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/01423b,/base/aareas/schema/administrative_area/capital,0
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/01438g,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/01438g,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/01438g,/education/educational_institution/students_graduates./education/education/student,0
/m/0143hl,/location/location/contains,1
/m/0143q0,/music/genre/artists,0
/m/0143q0,/music/performance_role/regular_performances./music/group_membership/group,0
/m/0143q0,/music/record_label/artist,1
/m/0143wl,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/01445t,/people/person/profession,0
/m/01445t,/people/profession/specialization_of,0
/m/014488,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/014488,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/0144l1,/music/instrument/instrumentalists,0
/m/01453,/sports/sports_league/teams./sports/sports_league_participation/team,0
/m/01453,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/014635,/influence/influence_node/influenced_by,0
/m/0146bp,/medicine/symptom/symptom_of,1
/m/0146hc,/education/educational_institution/campuses,1
/m/0146hc,/education/educational_institution_campus/educational_institution,1
/m/0146mv,/organization/organization/child./organization/organization_relationship/child,0
/m/0146pg,/award/award_category/winners./award/award_honor/award_winner,0
/m/0146pg,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0146pg,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0146pg,/film/film/music,0
/m/0146pg,/music/genre/artists,0
/m/0146pg,/music/instrument/instrumentalists,1
/m/0147dk,/award/award_category/winners./award/award_honor/award_winner,1
/m/0147dk,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0147dk,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0147dk,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,1
/m/0147dk,/film/film/executive_produced_by,1
/m/0147dk,/film/film/produced_by,1
/m/0147dk,/music/genre/artists,1
/m/0147dk,/music/record_label/artist,1
/m/0147dk,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/0147jt,/music/genre/artists,1
/m/0147jt,/music/instrument/instrumentalists,1
/m/0147sh,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0147sh,/film/actor/film./film/performance/film,0
/m/0147sh,/film/director/film,0
/m/0147w8,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/014_lq,/influence/influence_node/influenced_by,1
/m/014_lq,/music/genre/artists,0
/m/014_lq,/music/performance_role/regular_performances./music/group_membership/group,0
/m/014_lq,/music/record_label/artist,1
/m/014_x2,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/014_xj,/music/genre/artists,0
/m/014_xj,/music/performance_role/regular_performances./music/group_membership/group,0
/m/014_xj,/music/record_label/artist,1
/m/014b4h,/location/location/contains,1
/m/014b6c,/location/location/contains,1
/m/014bpd,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/014bpd,/film/actor/film./film/performance/film,1
/m/014ck4,/location/location/adjoin_s./location/adjoining_relationship/adjoins,1
/m/014cw2,/music/genre/artists,1
/m/014d4v,/location/location/contains,1
/m/014d7f,/food/food/nutrients./food/nutrition_fact/nutrient,0
/m/014dgf,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,1
/m/014dq7,/influence/influence_node/influenced_by,1
/m/014g22,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/014g22,/people/ethnicity/people,1
/m/014g22,/people/person/spouse_s./people/marriage/spouse,1
/m/014g91,/music/genre/artists,1
/m/014g91,/people/cause_of_death/people,0
/m/014g9y,/education/educational_institution/students_graduates./education/education/student,0
/m/014g_s,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,1
/m/014g_s,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,1
/m/014gf8,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1
/m/014gf8,/people/ethnicity/people,1
/m/014gf8,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/014gjp,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/014gjp,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/014gjp,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/014hdb,/award/award_category/winners./award/award_honor/award_winner,1
/m/014jyk,/education/educational_degree/people_with_this_degree./education/education/institution,1
/m/014jyk,/location/location/contains,0
/m/014kbl,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/014kbl,/people/person/profession,0
/m/014kj2,/location/location/contains,1
/m/014kj2,/music/artist/origin,1
/m/014kkm,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/014knw,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/014knw,/award/award_ceremony/awards_presented./award/award_honor/honored_for,0
/m/014knw,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/014knw,/film/actor/film./film/performance/film,0
/m/014knw,/film/director/film,0
/m/014knw,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/014knw,/film/film_set_designer/film_sets_designed,0
/m/014knw,/film/film_subject/films,0
/m/014kq6,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/014kq6,/film/actor/film./film/performance/film,1
/m/014kq6,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/014ktf,/people/person/profession,1
/m/014kyy,/award/award_category/winners./award/award_honor/award_winner,0
/m/014kyy,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,0
/m/014kyy,/music/genre/artists,0
/m/014kyy,/music/performance_role/regular_performances./music/group_membership/group,0
/m/014l6_,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/014l6_,/film/actor/film./film/performance/film,0
/m/014l6_,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/014lc_,/film/actor/film./film/performance/film,0
/m/014nq4,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/014nvr,/film/film/story_by,0
/m/014nvr,/influence/influence_node/influenced_by,1
/m/014nvr,/people/ethnicity/people,1
/m/014nzp,/sports/sports_league/teams./sports/sports_league_participation/team,0
/m/014nzp,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/014pg1,/music/genre/artists,0
/m/014pg1,/music/performance_role/regular_performances./music/group_membership/group,0
/m/014pg1,/music/record_label/artist,1
/m/014ps4,/education/educational_institution/students_graduates./education/education/student,1
/m/014q2g,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/014q2g,/music/genre/artists,1
/m/014q2g,/music/instrument/instrumentalists,0
/m/014tss,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,1
/m/014tss,/people/person/nationality,1
/m/014v6f,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/014v6f,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/014vk4,/education/educational_degree/people_with_this_degree./education/education/student,1
/m/014vk4,/education/educational_institution/students_graduates./education/education/student,1
/m/014vm4,/base/aareas/schema/administrative_area/capital,0
